🚀 Starting SAB Integrity Scan in: app
Standard: SAB Core Constitution [ONE AUTHORITY]
🚨 NEW VIOLATIONS DETECTED:
+-----------------------------------------------------+------+-------------------+----------+---------------------------------------------------------------------+
| File                                                | Line | Rule              | Severity | Message                                                             |
| app/Services/Governance/SabBaselineManager.php                             | 105  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Governance/SabBaselineManager.php                             | 162  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Governance/SabScanRunner.php                                  | 112  | CONTEXT7_GUARD_V3             | LOW      | Context7 forbidden keyword 'type' in comment/doc. False positive?                                                                   |
| app/Services/Governance/SabScanRunner.php                                  | 116  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Governance/SabScanRunner.php                                  | 128  | CONTEXT7_GUARD_V3             | LOW      | Context7 forbidden keyword 'type' in comment/doc. False positive?                                                                   |
| app/Services/Ilan/IlanCrudService.php                                      | 84   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Ilan/IlanCrudService.php                                      | 136  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Ilan/IlanCrudService.php                                      | 137  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Intelligence/ActionFeedbackService.php                        | 228  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/ActionFeedbackService.php                        | 229  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Intelligence/OperatorIntelligenceService.php                  | 225  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OperatorIntelligenceService.php                  | 238  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 59   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 65   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 81   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 109  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 111  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/Intelligence/OptimizerService.php                             | 145  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 191  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 228  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 263  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 332  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Intelligence/OptimizerService.php                             | 362  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Listing/ListingStateMachine.php                               | 37   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/AdvisorAssistantService.php                | 321  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/FeedbackEvaluationService.php              | 130  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/LocationIntelligenceService.php            | 131  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/MarketIntelligence/OpportunityScoreService.php                | 115  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/OpportunityScoreService.php                | 158  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/OpportunityScoreService.php                | 200  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/MarketIntelligence/WorkflowDecisionService.php                | 134  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/Pricing/DemandScoreService.php                                | 38   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Services/SaaS/BillingLedgerService.php                                 | 24   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/TCMBCurrencyService.php                                       | 47   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Telegram/Processors/TaskProcessor.php                         | 111  | CONTEXT7_GUARD_V3             | LOW      | Context7 forbidden keyword 'status' in comment/doc. False positive?                                                                 |
| app/Services/Ups/UpsHealthOptimizerService.php                             | 61   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Ups/UpsHealthOptimizerService.php                             | 121  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Services/Wizard/DynamicFieldValueMapper.php                            | 290  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Wizard/DynamicFieldValueMapper.php                            | 293  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Wizard/FeatureTemplateResolver.php                            | 122  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Wizard/FieldEngine/FieldDefinition.php                        | 195  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Wizard/FieldEngine/FieldValidationBuilder.php                 | 75   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Services/Wizard/FieldGapAnalyzer.php                                   | 180  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Http/Controllers/Admin/DecisionEngineController.php                    | 370  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Http/Controllers/Admin/FieldSuggestionController.php                   | 146  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Http/Controllers/Api/AIController.php                                  | 55   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Http/Controllers/Api/AIController.php                                  | 250  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Http/Controllers/Api/AIController.php                                  | 521  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Http/Controllers/Api/V1/WizardContextController.php                    | 57   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'state' usage detected in code.                                                                                     |
| app/Http/Controllers/Api/V1/WizardContextController.php                    | 66   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'state' usage detected in code.                                                                                     |
| app/Http/Controllers/Api/V1/WizardContextController.php                    | 83   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'state' usage detected in code.                                                                                     |
| app/Http/Controllers/Api/V1/WizardContextController.php                    | 95   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'state' usage detected in code.                                                                                     |
| app/Http/Controllers/Api/V1/WizardFeatureController.php                    | 154  | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'type' usage detected in code.                                                                                      |
| app/Models/AgentMemory.php                                                 | 58   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Models/Notification.php                                                | 28   | CONTEXT7_GUARD_V3             | LOW      | Context7 forbidden keyword 'status' in comment/doc. False positive?                                                                 |
| app/Models/Notification.php                                                | 69   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Models/SaaS/Subscription.php                                           | 11   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Models/SaaS/Subscription.php                                           | 33   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Models/SaaS/Tenant.php                                                 | 14   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'status' usage detected in code.                                                                                    |
| app/Models/SaaS/Tenant.php                                                 | 27   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| resources/views/advisor/copilot.blade.php                                  | 67   | CONTEXT7_GUARD_V3             | LOW      | Forbidden field 'active' usage detected in code.                                                                                    |
| app/Http/Controllers/Admin/DecisionEngineController.php                    | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (16 blocks).                                                                         |
| app/Http/Controllers/Admin/DecisionEngineController.php                    | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Heavy method chaining / orchestration detected in Controller.                                                                       |
| app/Http/Controllers/Admin/DependencyRuleController.php                    | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (9 blocks).                                                                          |
| app/Http/Controllers/Admin/FieldSuggestionController.php                   | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (13 blocks).                                                                         |
| app/Http/Controllers/Admin/PropertyHub/FeatureController.php               | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (5 blocks).                                                                          |
| app/Http/Controllers/Admin/SiteApartmanController.php                      | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (6 blocks).                                                                          |
| app/Http/Controllers/Admin/UserController.php                              | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Complex branching logic detected in Controller (8 blocks).                                                                          |
| app/Http/Controllers/Owner/OwnerIlanController.php                         | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Heavy method chaining / orchestration detected in Controller.                                                                       |
| app/Http/Controllers/Owner/OwnerMesajController.php                        | 1    | THIN_CONTROLLER_GUARD_V3      | LOW      | Heavy method chaining / orchestration detected in Controller.                                                                       |
| app/Http/Controllers/Owner/OwnerDashboardController.php                    | 1    | SERVICE_LAYER_GUARD_V3        | LOW      | Controller bypasses Service Layer. No App\Services or App\UseCases imported.                                                        |
| app/Http/Controllers/Owner/OwnerMesajController.php                        | 1    | SERVICE_LAYER_GUARD_V3        | LOW      | Controller bypasses Service Layer. No App\Services or App\UseCases imported.                                                        |
| app/Services/AI/Domains/CortexContentService.php                           | 72   | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexContentService.php                           | 115  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexContentService.php                           | 211  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexContentService.php                           | 274  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexIntelligenceService.php                      | 74   | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexIntelligenceService.php                      | 144  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexIntelligenceService.php                      | 179  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexIntelligenceService.php                      | 274  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
| app/Services/AI/Domains/CortexIntelligenceService.php                      | 310  | SILENT_CATCH_GUARD_V3         | LOW      | Silent/Swallowed catch block.                                                                                                       |
